Part Number,Part Name
282140100104,ASSY. WHEEL DISC & RIM BS2/3/4
265241110101,ASSY.PROP.SHAFT WITH CENTRE BEARING.
885401012829,KIT-ENG. O/H ACE (1.8 GASKET COL LINER)
284546600127,POWER STEERING PUMP ASSY BS6
551763000104,ASSY. SIDE WALL COMP. RH (PC) BS3/4
265194000133,ASSY.CO-DRIVER SEAT W/FOLDABLE GAP SEAT.
278232100144,ASSY. FIRST LEAF W/BUSH BS1/2/3/4/6
583026205401,GEAR 1ST SPD MAIN SHAFT 47T/42T G950
263243710136,SPRING BRAKE ACTUATOR TYPE 24/24 BS2/3/4
573614700101,EGR VALVE ASSY BS6
282140100148,ASSY.WHEEL RIM 6G X 16
268081100130ZZ,ASSY FRONT SIDE ADD ON PANE
571007100112,ASSY. HP PUMP BS3/4
265167102306,WINDSHIELD GLASS (5.76THK) BS2/3/4
885401022829,ENG. O/H KIT ACE (1.7 GASKET COL LINER S
885403922525,SET-PISTON RINGS 697 CMVR BS1/2/3
553747100121,FUEL MODULE ASSY BS6
554554200108,INSTRUMENT CLUSTER ASSY BS6
285126103827,CLUTCH HOUSING BS6
263140100105,ASSY.WHEEL RIM 7.5X20
553380209916,FUSE 250A 1000VDC
279715209903,AIR MASS FLOW SENSOR (HFM)
274789100105,ASSY.CROSS TUBE
585867102302,WINDSHIELD GLASS WIDE BS3
284567102303,WINDSHIELD GLASS(W/BAND-TOP PROP) BS3/4
507049200112,EXHAUST PIPE ASSY WITH FLEX BELLOW BS6
219629100102,ASSY. CLUTCH BOOSTER BS1/2/3/4
554563700114,SIDE WALL ASSY OUTER-FRONT-RH
885403682534,SET-BARE PISTON 4SPTC CMVR EURO1/2 BS2/3
508849208202,COVER FRONT BS6
570515200148,ELECTRONIC THROTTLE CONTROL BS6
252520100145,ASSY. WATER PUMP-INT.SHAFT BRG BS1/2/3/4
885157060212,PROLIFE DOC ASSY - LPT/LP/ULTRA 3.3L BS6
550643700101,ASSY DUAL BRAKE VALVE
206046000121,DRAG LINK ASSY
272425200265,CLUTCH DISC ASSY DIA 330 BS6-PH2
269925200114,ASSY.228 DIA.DRIVEN PLATE(WAD)Luk India
275225200107,ASSY. CLUTCH DISC 352 DIA.(1.75'')BS1- 4
278620999977,CLUTCH VISCOUS 22 INCH BS1/3
282947100178,ASSY. TANK UNIT BS3/4
271526205410,GEAR 1ST/5TH MAIN SHAFT 33T/38T G1150
503931200154,CROSS MEMBER ASSY BUMPER
264188500161,ASSY. FRONT BUMPER 709 EX2 BS2/3/4
269126250126,ASSY. DRIVE SHAFT (18T) G600 BS1/2/3/4
269126207911,MAIN SHAFT(RAT 9.19) BS1/2/3/4
554568900119ZY,CLRPRT_ASY_1-DASHBOARD ASSY W/O HVAC BS6
252718170104,ASSY. OIL COOLER BS2/3/4
264191500109,ASSY. SEAT BELT KIT COMPLT. `E'CERTI.
269126200186,ASSY. HELICAL GEAR (3RD SPEED) BS1/2/3/4
252701150229,ASSY CYLINDER HEAD COVER (ALUMINIUM SIDE
285035305441,CROWN WHEEL & PINION ASSY BS6
29006570M10103,ROOF ASSY WITH ROOF BOW BS6-PH2
552388806303CN,FRONT PANEL OUTER BS2/3/4
506632107124,2ND LEAF BS6
2900D1B0475001,FRONT FLAP AND BONNET ASSY BS6-PH2
284633900247,LOAD SENSING VALVE-(WITH P CLAMP)
281683450104,ASSY. CONDENSER UNIT BS4
553043900103,PIPE ASSY (NYLON BUNCH - CAB)
504126800104,GEAR SHIFT CABLE BS3/4
55456370M10115,SIDE WALL ASSY OUTER-FRONT-RH BS6-PH2
554563700113,SIDE WALL ASSY OUTER-LH
259288500139C0,ASSY.BUM COMP W/T END BRACKET_PAINTED
257425400104,ASSY. CLUTCH PRESSURE PLATE 310 DIA. BS2
28417510010135,ASSY.CENTRE FLAP WELDED + CED BS1/2/3/4
581735707901,REAR AXLE SHAFT BS3/4
272425200151,CLUTCH DISC 330 DIA. BS1/2/3/4/6
278609119919,SHELL ASSY
272425200184,CLUTCH DISC 240 DIA.(F810 DS) BS3/4
269126207905,MAIN SHAFT (6SP) (34T/26T/38T/18T) BS2/3
269126250135,ASSY. DRIVE SFT (G600-6.58)THR BRG BS1-4
252714113767,EXHAUST MANIFOLD
278601989924,TUBE INJECTOR FUEL SUPPLY BS1/3
281841100136,TORSIONAL VIBRATION DAMPER BS3
504042990102,BRAKE ASSY -TORQUE PLATE RH
553254200109,INSTRUMENT CLUSTER ASSY
284643710111,FOOT BRAKE VALVE
551746100107,ASSY. STEERING COLUMN BS3/4
253415400157,UREA LEVEL SENSOR BS6
570915240110,UREA QUALITY SENSOR BS6-PH2
3614000770,SEAL OUTSIDE MOULDING
273235300254,ASSY MATCHED BRG TAIL PINION-BS3/4/6
278601990197,SET-UPPER ENGINE GASKET 6BT BS3
581035305425,HELICAL GEAR 31/31 (INPUT AXIS) BS1-6
252705100110,ASSY CAMSHAFT W' CYL PIN:NORMAL 94D AC
253415400156,UREA QUALITY SENSOR BS6
399064003096,WINDOW LH_1095X790MM_SERVICABLE
264167102301,W/S GLASS LPT NON.LAM 5MM
278232107170,SECOND LEAF
581035305426,HELICAL GEAR 31/31 (PINION AXIS) BS1-6
272425200216,ASSY. CLUTCH DISC 280 DIA. BS2/3/4/6
570615400104,DEF QUALITY SENSOR 250KBPS BS6
278850100124,ASSY. RADIATOR ACE 275ID BS2/3/4
269126305431,GEAR CONSTANT MESH 40T G750
553715100101,STARTER MOTOR ASSY BS6
882225200134,ASSY. PROLIFE 380DIA. CL.DISC
264247709901,PRESSURE SENSOR
278620990202,CONNECTION WATER INLET
288547704901,FUEL FILTER (FWS) SPINON BS3/4
288034998603,BRIDGE
284646703303,STEERING GEAR BOX MOUNTING BRKT
278603990153,SET-PISTON RING STD (SET OF 6) 6BT BS3
508846305104,RELAY ARM BS6
206489100118,CROSS TUBE TORSION BAR BS2/3/4
573714110198,WIRING HARNESS BS6 (5.6/6.7/V)
265843500102,ASSY. VACUUM BOOSTER 10  BS1/2/3/4
268069506301,MOULDED ROOF LINING SLEEPER BS1/3/4
252520100141,ASSY. WATER PUMP(INT SFT BRG) BS1/2/3/4
265188700122,ASSY. CENTRE BONNET BS2/3/4
503954601668,WIRING HARNESS TAIL BS4
264442900130,NYLON PIPE SET SFC709/38 RHD
219032400119,1ST LEAF ASSY WITH BUSH BS6
553033800102,TIE ROD ASSY
570114110226,DP SENSOR INLET LINE ASSY BS6-PH2
508829300101,CLUTCH BOOSTER ASSY BS6
272535300131,COMPANION FLANGE ASSY FWD INPUT (2518)
506632107125,3RD LEAF BS6
252703990260,KIT-PISTON RINGS BS6
265154400206,ASSY. LAMP COMBI H/L 24V RHD LH BS3/4/6
266335707908,R.A. SHAFT (ABS)
268062100120,DOOR POST LH
285035300139,ACE HYPOID GEAR SET (4.88-39/08) 2010188
504333900141,LOAD SENSING VALVE ASSY
264188500196,BUMPER ASSY WITH FUP BS6-PH2
505383400149,VENTILATION UNIT ASSY BS6 PH2
570618170117,OIL COOLER (WITH 570618170116)
253401990383,ENGINE OVERHAUL GASKET + SEAL SUB KIT
571014110250,DEF INJECTOR BS6
264188500150,ASSY. BUMPER POWDER COATED(FUP) BS1- 4
571007140182,FUEL RAIL ASSY BS6
269126200185,ASSY. HELICAL GEAR (2ND SPEED) BS1/2/3/4
506633900178,AIR SPRING MTG LH
283415100110,STARTER MOTOR TX SIDE-PETROL(COMSTAR)
570915400118,UREA QUALITY SENSOR UREA QUALITY SENSOR
217829100102,ASSY. CLUTCH BOOSTER (TYPE-1) BS3/4
551762000101,ASSY. FRONT WALL BS3/4
220747700101,ASSY. HEAD & FUEL WATER SEPARATOR BS3/4
502041110101,UNIVERSAL JOINT BS3/4
571707109976,ROLLER TAPPET
281832300104,ASSY. FRONT STRUT COMPLETE (LH)
284646900101,ASSY. DRAG LINK BS3/4
221787109004,AIR CONTROL VALVE BS1/2/3/4
285035707915,REAR AXLE SHAFT BS6
554567100102,ASSY. WINDSHIELD GLASS FRONT BS4/6
573714990134,FILTER - DEF SUPPLY UNIT BS6
288532300103,ASSY. FRONT SHOCK ABSORBER BS3/4/6
278242990110,KIT-TORQUE PLATE RH
570101999828,SOLENOID BS6
269126200260,ASSY SYNCHRO CONE 1ST/2ND/3RD SPD G750 (
267389100103,CROSS TUBE ASSY TORSION BAR BS6-PH2
570115999808,SENSOR POSITION
263242100262,SPIDER ASSY-RH WITH BUSHES & SEAL
263242100261,SPIDER ASSY-LH WITH BUSHES & SEAL
570114119901,TEMPERATURE SENSOR BS4
288532100102,ASSY. FIRST LEAF WITH BUSH
265140100171,ASSY. WHEEL RIM BS2
267389100101,ASSY CROSS TUBE T/BAR RHD
581035307904,INPUT SHAFT BS6
285126103836,GEAR BOX HOUSING BS6
284567300120,ASSY SLIDING GLASS REAR RH
285526710121,COVER ASSY TOP BS6
271526305408,CONSTANT MESH GEAR 29T G1150
284633800111,ASSY TIE ROD-LIFT AXLE
264025400102,ASSY. CLUTCH PR PLATE 280 DIA. BS2/3/4
582935303101,TAPER ROLLER BEARING BS6-PH2
269126250173,DRIVE SHAFT 17T/23T/10SPL/L322/R9.19 G75
284542100105,ASSY DISC BRAKE RH
278246100101,ASSY. BRACKET-STEERING GEAR BOX MOUNTING
269126205451,GEAR 1ST SPD MAIN SHAFT 43T/42T G750 TIP
221744909977,ANGLE
552388806303,FRONT PANEL OUTER BS2/3/4
570615240103,SENSOR UREA QUALITY BS6-PH2
252515209906,DPS SENSOR BS3/4
253409110118,ASSY. SEDIMENTOR BS4
504332103302,SPRING HANGER BKT FRONT MIDDLE RH
272425200163,CLUTCH DISC 330 DIA. (2 RINGS) BS1/2/3/4
282943100122,ASSY. 6 INCH BOOSTER WITH TMC
288043700193,MODULATOR VLV W/INLET METRIC & DEL BS2-4
253403990211,SET OF PISTON RINGS STD 4SP/497 BS:III
885442011109,SET-BRK LINING STD W/RIVET NASB BS2/3/4
554546990124,INTERMEDIATE SHAFT ASSY BS6
506633903215,1 1/8-7 X 11 IN HEX HEAD BOLT
503031700117,ASSY. BEAM RUPD BS3/4/6
552354209904,ECU (A-ECU) OBDII ACE HT BS4
277632600101,ASSY. REAR SHOCK ABSORBER
284554200169,INST.CLUSTER M2 4DL NA BS-III WITHOUT AB
253401980349,ENGINE OVERHAUL GASKET KIT
503933800111,TIE ROD ASSY
271526355401,REVERSE IDLER GEAR 23T G1150
219054630118,WIRING HARNESS ABS FRAME BS6
278650100361,ASSY. AUXILLIARY WATER TANK BS3
99219047101R,ASSLY PROTCT FILTER WITH LINES -RETRO
257388500116,ASSY.BUMPER COMP.WITH REFLECTIVE TAPE
252520100150,ASSY. WATER PUMP W/ADAPTOR BS3/4
570114999849,CONNECTION EXHAUST OUTLET BS6-PH2
288032403706,BRACKET VROD MTG (ON CHASSIS)
216354200110,ECU SPEED LIMITER BS2/3/4
512949200105,EXHAUST PIPE ASSY FIRST BS6
252709120254,ASSY. FUEL WATER SEP. (A/D) SPINON BS2/3
508833909902,LIFT AIR SPRING ASSY BS6
570109139910,AIR FILTER PRIMARY ELEMENT BS6
554554200107,INSTRUMENT CLUSTER ASSY BS6
267388106302,FRONT FENDER RH BS6
265954410162,HEAD LAMP LH RHD AUTO LEV
257342108304,KTMS FRONT BRAKE CHAMBER BRACKET ASSEMBL
210324769908,GES-GARUDA II-USB-CABLE BS6
284588100104,SIDE BONNET ASSY RH BS6
269126205421,4TH GEAR MAIN SHAFT (6SP/O/D)
552932400101,ASSY.FIRST LEAF WITH BUSHES
284633800112,ASSY. TIE ROD-FRONT AXLE BS1/2/3/4
264160100108,SUPPORT FRONT GRILL BS1/2/3/4
259288500126,ASSY BUMPER COMP.WITH REFLECTOR
265154400205,ASSY.HEAD LAMP COMBI 24V RHD RH BS3/4
272425000235,CLUTCH DISC ASSY (DIA. 215) BS6
573714990142,FILTER - DEF SUPPLY UNIT BS6-PH2
570950100223,RADIATOR COOLANT TANK
272425200232,CLUTCH DISC ASSY DIA 280 BS6
552368900121,ASSY DASHBOARD ACE FL DICOR EURO I
215346600104,ASSY. DRAG LINK-RHD BS2/3/4
503054601667,WIRING HARNESS TAIL
570915400116,UREA LEVEL SENSOR BS6
501149200127,ASSY. EXHAUST PIPE-II (FOR NELSON) BS3
288034995601,HANDLE
573701999862,BREATHER CRANKCASE BS6
585869500131,ASSY HEADBOX WIDE W/O GOGGLE CASE
289447100110,FUEL TANK ASSY¿ WITH TANK UNIT
886399800076,IMPERIAL HD GREASE PACK 10KG
271526710127,ASSY. FIL/PR.REGULATOR(5.5BAR) BS2-6
285035300223,CROWNWHEEL&PINIONASSY BS6
280843700143,MODULATOR VALVE ABS
272425400232,CLUTCH COVER ASSY DIA 280 BS6
278232800102,SUB-ASSY ANTIROLL BAR(CRIMPED)
209331200112,ASSY. BUMPER C/M (FRONT)W/TOWING HOOK
281832100126,ASSY LOWER LINK FRONT RH
281832100134,ASSY LOWER LINK FRONT LH
282954600184,ACE MAGIC MAIN WIRING HARNESS (HORN)
284188706303,ENGINEHOOD BS6
571003100118,BALANCER SHAFT ASSY WITH PIN BS6
267488100106,ASSY.BONNET SIDE RH
552372000104,ASSY. FRT DOOR SHELL LH FACELIFT BS2/3/4
268089100139,REAR STRUT ASSY BS6
885414015710,KIT-TURBO HOSES AND CLAMPS-INTRA V10 BS6
278609130348,ASSY.AIR FILTER.
585726200116,SYNCHRO CONE ASSY 1ST/2ND SPEED BS6-PH2
287042100120,KIT PAD ASSEMBLY ( WITH SHIM) PER VEHICL
264283400134,FORCED VENTILATION UNIT ASSY BS6-PH2
278609140130,ASSY. AIR INLET DUCT(SIDE ENTRY) BS2/3/4
573714990135,HOUSING LIQUID FILTER  KIT BS6
284649100128,ASSY EXHAUST PIPE WITH FLEX PIPE - 52WB
269126200133,ASSY. HELICAL GEAR 2ND SPEED(36T) BS2/3
571703109901,ASSY. CRANK SHAFT W/PLUG & KEYS BS2/3/4
3222630333,REV. GEAR MAIN SHAFT 36T GBS40 BS1/2/3/4
267388106301,FRONT FENDER LH BS6
272635707903,REAR AXLE SHAFT L1060/SPL37/T38 RA110
571015209912,LAMBDA SENSOR
289888108202,FENDER OUTER-RH
261882249901,WIPER MOTOR 17W 24V
278614110103,NOZZLE DOSER BS4
379044084008,CORRUGATED SHEET
553242980127,BRAKE SHOE WITH LINER ULTRA T6 BS6
278620990220,WATER PUMP (HIGH FLOW) 6BT BS1/2/3/4
269126205438,3RD SPEED GEAR[M/SHAFT](LOOSE SYN.RING)
552362000103,ASSY FRONT WALL FACELIFT
506633905101,REBOUND CHAIN
289670300120,ASSY SIDE WALL LH XENON CNG FLAT LOADBOD
550654904901,DC TO DC CONVERTER BS1/2/3/4/6
278916102006,AIR MASS FLOW SENSOR BS6
269126200163,ASY 5TH SP.GEAR-MOD ANG(19T)
252507140341,HOSE ASSY CNG LP 5/8IN-18UNFX7/8IN-14UNF
278903150142,SET-BRG. HALF(UPPER/LOWER)NORMAL BS3/4/6
286309139928,AIR FILTER ELEMENT (PRIMARY) BS3
581326300111,ASSY. DRIVE SHAFT RH BS2/3/4
264142300154,AUTO. SLACK ADJUSTER RH BS1/2/3/4/6
276325400105,CLUTCH COVER 310 DIA. BS1/2/3/4
571014100103,"THROTTLE VALVE ASSY,INTAKE"
277842300102,ASSY SLACK ADJUSTER REAR-RH(AUTO)
581035305421,SHAFT GEAR 9/16 (I/P SHAFT IAD) BS1-6
264125200133,ASSY. DRIVEN PLATE 280DIA. REINF
219054670102,W/H SENSOR LPT 497 BSIII_AD
289888108201,FENDER OUTER-LH
281867100102,WINDSHIELD GLASS GREEN TINTED BS1/3/4
219029300106,CLUTCHBOOSTERASSY BS6
278850100104,ASSY. RADIATOR W/THERMO SW. BS3/4
504254709901,SWITCH CONTR. FUEL ECONOMY BS4
269126305421,GEAR 5TH SPD COUNTER SHAFT 32T G750
284581100138C7,GRANIT BLACK ORVM RH BS6
267389103708,BRACKET CAB MTG REAR-LH
264140100110,ASSY WHEEL RIM 6G X 16
551142300119,BRAKE SHOE ASSY WITH LEVER LH -
278609110106,FUEL FILTER (FWS) W/DRAIN VALVE BS1/2/3
252709120203,ASSY. INJECTOR LEAKOFF LINE BS3/4
503954601667,WIRING HARNESS SCR UNIT
552932403701,BRACKET SPRING HANGER REAR-FRONT
553761600179,FLOOR ASSY BS6
550732400148,FIRST LEAF ASSY WITH BUSH
278620996305,BELT V RIBBED BS4
278605993704,HOUSING GEAR ISBE5.9 BS4
278232400115,ASSY. FIRST LEAF BS1/2/3/4
278242100106,BRAKE CHAMBER TYPE 24 BS1/2/3/4
585888418225,PANEL FRONT OUTER
553773000105,DOOR SHELL ASSY REAR-LH
278614119902,FILTER AND PULSATION DAMPER BS4
277842300190,AUTO SLK. ADJ. 140CD BS1/2/3/4
273235305418,PINION (41/6=6.83) OER-SPIRAC BS1/2/3/4
501732107108,FOURTH LEAF FRONT FWD
278609135868,HOSE DEGREE
580525600102,CLUTCH RELEASE BRG - 430DIA - BS3/4
269126205453,GEAR REVERSE MAIN SHAFT 38T/32T G750/600
508143700136,DUAL TREADLE VALVE BS6
282982400120,ASSY.WIPER MOTOR WITH MTG. BKT
554554400115,HEADLAMP ASSY WITH LEVEL MOTORS LH
289242300106,AUTO. SLACK ADJUSTER STR-CD160 BS2/3/4/6
290047800111,HP PIPE ASSY
284649990101,KIT-EXHAUST HEAT SHIELD
885435081613,KIT-DIFF. GEAR W/SPIDER RA108 FORG BS1-4
288032400189,REPAIR KIT-BUSH PIN BS3/4
570909139923,AIR FILTER ELEMENT (PRIMARY) BS6
885425092829,SET OF 3 (CP + CA + CRB) 190 DIA
282949200113,ASSY. SILINCER
290046900103,DRAG LINK ASSY BS6
515549200124,PRESSURE LINE SM TO DM BS6-PH2
551761800102,ASSY PANEL CENTER
216343200123,ASSY. AIR OIL SEPARATOR BS4
553046600109,DRAG LINK ASSY
209346600102,ASSY DRAG LINK
278603999908,SLEEVE WEAR BS1/2/3
282143700106,DUAL BRAKE VALVE WITH BIAS BS2/3/4
267389100133,FRONT MTG ASSY RH BS6-PH2
551746100105,ASSY.STEERING COLUMN
570114110248,BRACKET SENSOR SUPPORT BS6-PH2
570901155309,CYLINDER HEAD GASKET BS3/4/6
207588700106,ASSY ENGINE HOOD COMPLETE
885421012518,SET OF 2 AIR FILTER KIT LPK 2518
265154400201,ASSY. COMBI HEAD LAMP LH 12V RHD BS3/4
252714600201,ASSY. INTERCOOLER BS3
284567300117,SLIDING GLASS ASSY FRONT LH
273035707901,REAR AXLE SHAFT 1109 BS2/3/4
278601990198,SET-GASKET LOWER ENGINE 6BT BS1/3
278601990198,SET-GASKET LOWER ENGINE 6BT BS1/3
570105999813,TENSIONER BELT
570909120106,ASSY. FUEL FILTER MAIN BS3/4
269842100160,ASSY.CALIPER BRAKE LH WITH AF3771
551762000102,ASSY FRONT WALL COMPLETE GC
278609990141,FUEL FILTER SPINON BS4
581035107902,OUTPUT SHAFT FRONT TANDEM
285126800303,GEARSHIFTUNITASSYWITHCABLE BS6
886381960157,STANCTION PIPE ASSY (L=1850)
554597980103C7,GRANIT_BLACK KIT-SEAT BELT WITH ELR FRON
264182400138,KIT-WIPER MOTOR W/O CONN. BS1/2/3/4
572403110107,FLYWHEEL ASSY WITH RING GEAR & PIN BS6
272425000223,SET-CLUTCH ASSY DIA 190
552368900101,ASSY. DASHBOARD BS3/4
269126710159,ASSY TOP COVER HOUSING WITH BUSH
282962000101,ASSEMBLY FRONT WALL
516754610112,PIGTAIL VEHICLE TRACKING SYSTEM BS6-PH2
571015209904,AIR MASS FLOW SENSOR BS3/4/6
288034996701,PIVOT PIN
271526200124,ASSY COUPLING FLANGE(180DIA. X-SERRATED)
583026305409,GEAR 5TH SPD COUNTER SHAFT 38T G950
265161600103,STEP WELL RH
278609119910,FUEL FILTER ELEMENT BS4/6
552343100110,LOAD SENSING VALVE WITH LEVER
885403742534,SET-PISTON RING (STD) 497 E1/2/3 BS1/2/3
501154600132,WIRING HARNESS ABS FRAME
285035300174,KIT-BEARING BS1/3/4
268088500201,BUMBER ASSY CENTER
269126200190,ASSY OVER DRIVE GEAR (MAIN SHAFT)
550742103701,VENTILATED BRAKE DISC RB68X68 FA BS3
285126800288,GEAR SHIFT ASSY WITH CABLE ASSY BS6
278603990161,DAMPER VIBRATION BS1/3/4
554554400114,HEADLAMP ASSY WITH LEVEL MOTORS RH
550642100188,AUTO SLACK ADJUSTER
277842300101,ASSY SLACK ADJUSTER REAR-LH(AUTO)
585889100133,ASSY FRT MTG SHEET METAL RH
269126305419,GEAR 3RD SPD COUNTER SHAFT 23T G750
277642300181,AUTO SLACK ADJ 150 CD 16 OFFSET LH
277642300182,AUTO SLACK ADJ 150 CD 16 OFFSET RH
220747700103,FUEL FILTER (FWS) W/AUTO DRAIN BS3/4
585889100130,ASSY FRT MTG SHEET METAL LH 850X200
278650120332,ASSY. AUXILIARY WATER TANK BLACK BS1/3/4
278615990246,HARNESS ETR CNT MDL WRG
551142300120,ASSY REAR BRAKE RH(VA/VE AL W\CYL)
252750506365,FAN SHROUD
585726205404,HELICAL GR 2ND SPEED MAIN SHAFT BS6-PH2
284633900295,AIR SPRING MTG ASSY-LH
252514110262,ASSY. EGR PIPE (COOLER TO ELBOW) BS3/4
268088500162,ASSY. BUMPER WELDED LH BS3/4/6
267468900127,DASHBOARD ASSY
570909140104,SUCTION PIPE ASSY COMPLETE
582935305407,GEAR REAR AXLE SHAFT BS6
264154219905,ASSY. MAG.VLV(EX.BRAKE)W/VOSS 12V BS1-4
585888408205,PANEL FRONT INNER WIDE
509033909001,RELAY VALVE ASSY
283943700118,RELAY VALVE VOSS(1 DEL.PORT BS1/2/3/4
284646000125,ASSY. DRAG LINK-RHD(OFFER DRG.) BS1- 4
265154400202,ASSY. COMBI HEAD LAMP 12V RH BS3/4
285126300137,SUB ASSY COUNTER SHAFT
285126800307,GEAR SHIFT ASSY WITH CABLE ASSY BS6-PH2
269126205446,GEAR 1ST SPD MAIN SHAFT 43T/42T G750 TRU
264229100150,CLUTCH BOOSTER ASSY (70 DIA)
284567300102,SLIDING GLASS ASSY FRONT RH
571003100102,ASSY. BALANCER SHAFT W/PIN BS3/4
553029300104,ASSY. CLUTCH BOOSTER BS4/6
278914119915,SENSOR TEMPERATURE EXHAUST MANIFOLD
554582400123,WIPER MOTOR ASSY
217943700103,BRAKE CHAMBER TYPE 16 FOR DOUBLE O-RING
216731200104,ASSY. ENG. CROSS MEMBER(FRONT) BS1/2/3/4
215346200133,ASSEMBLY BRACKET POWER STEERING GB MOUNT
265482400165,WIPER MOTOR RHD W/RIS
268088500163,ASSY. BUMPER WELDED RH BS3/4/6
501124203703,BRACKET ENGINE MTG REAR FRAME LH BS6
271526305407,GEAR 3RD/7TH SPD COUNTER SHAFT 24T G1150
399064003093,DRI DOOR WINDOW RH_610X738_SERVICABLE
570101990222,LOWER GASKET KIT ISBE6.7 BS6
284633900291,AIR SPRING MTG ASSY-RH
885418013118,SET OF 3 FILTER (0145 9967 9909)
290031208201,CROSSMEMBER BS6
265249200110,ASSY.FRONT EXHAUST PIPE (WITH FLEXIBLE B
289688500106,ASSY. FRONT GRILL CHROME PLATED BS1/3/4
282967100101,WINDSHIELD GLASS BS2/3/4/6
570103990183,MAIN BEARING STD ISBE 5.6 BS6 + PH2- 14N
281689100240,ASSY. FRONT STRUT COMP. NON SLPR BS3/4
208254620155,W/H ENGINE
252501130173,ASSY.OIL SUMP WITH NOISE PADS(2515)
257662608240,PANEL INNER TOP-W/S
252701990154,KIT-GASKET (ENGINE OVERHAUL) 497 BS3
131546800060,ASSY. P/STG. PIPE KIT-LPO CNG BS3
252718130139,ASSY. OIL FILTER COMP. 497 BS3/4
269126200136,3RD GEAR MAIN SHFT(30T)6SP BS2/3
278618999933,PUMP  LUBRICATING OIL BS1/2/3/4
585888510142,BUMPER ASSY MIDDLE
257666600121,ASSY STEP WELL COMP RH
570615140109,AUTO TENSIONER FOR 8PK BELT GATES
571003107909,BALANCER SHAFT LIFT 6.5 BS3/4
270549200154,ASSY FRT.EXH.PIPE WITH FLEX.BELOW
550758900632,DRIFT CRANKSHAFT OIL SEAL REAR
585869406308,REAR WALL TRIM WIDE
501442100149,TUBE -¿ FLANGE AND BRACKET ASSY. - LH
501442100150,TUBE -¿ FLANGE AND BRACKET ASSY. - RH
282231700103,ASSY.BEAM FUPD
264160100114,ASSY.PANEL INNER W/S BOTTOM
268089100113,ASSY. PIVOT RUBBER BUSH RH BS1/3/4/6
278609110104,ASSY. FUEL WATER SEPARATOR BS1/2/3
271526205411,GEAR 2ND/6TH MAIN SHAFT 30T/38T G1150
552343100106,ASSY. BOOSTER 7INCH W/TMC DIA.22.22 BS3/
250526307901,COUNTER SHAFT -11 T (GBS40) BS2/3
285126300149,COUNTER SHAFT ASSY
278607989901,TUBE INJECTOR FUEL SUPPLY BS2/3
280341115101,FLANGE YOKE FRT REAR
277842300182,SLACK ADJUSTER STRAIGT BS1/2/3/4
278601999824,CONNECTION  ADAPTOR
570114110183,GASKET CIRCULAR (5.6/6.7/F) BS6
268426200308,ASSY REVERSE GEAR 3.75 RATIO
284132107103,THIRD LEAF
284633909937,STABILIZER (STEERING DAMPER) BS2/3/4
219042300105,AUTO_SLACK_ADJUSTER (STRAIGHT)
501332800101,ASSY BALL JOINT LINK
272425200221,CLUTCH DISC ASSY DIA 240 BS6
429265284002,REAR W/S RUBBER_G3-2.34 BS6
583026355401,REVERSE IDLER GEAR 25T G950
278601999993,SET-LOWER ENGINE GASKET BS1/2/3
253415150102,ASSY. FAN WITH MOTOR (268 DIA)SUMO DICOR
886399800073,SYNTHETIC GREASE PACK 5 KG
266535300104,DIFFERENTIAL GEAR KIT W/SPIDER 407
284154440117,ASY MOT H/L 24V E CRT RH-RHD-W/O RIM
284641100103,CENTRE BEARING ASSY(FRONT)
554942100112,FRONT BRAKE PAD - INTRA V50
509033909901,REBOUND STRAP
272635303704,PINION HOUSING BS3/4/6
269126355404,REVERSE IDLER GEAR 21T G750
252709150318,PIPE ASSY WITH BRACKET BS6
281654500150,ASSY COMBINATION SWITCH
585881100239,ASSY KIT ORVM LH ULRTA+AIS/ECE
276325200105,CLUTCH DISC 310 DIA.(REINF) CK BS1/2/3/4
281832105107,LOWER LINK FRONT LH
503943700125,RELAY VALE ASSY WITH BKT VOSS + VOSS
503949206922,TAIL PIPE
278620999825,SUPPORT  FAN? ISBe5.9 BS1-4
550243990109,MASTER CYLINDER ASSY
508143700189,HBV WITH TRAILER CHECK BS6
272635303702,PINION HOUSING BS3/4/6
254703990157,SET-PISTON RING STD 4DL TCIC BS2/3/4
290031700113,BRACKET ASSY FUPD MTG LH BS6
278032600103,ASSY. REAR SHOCK ABSORBER BS2/3/4
570903115401,RING GEAR FLYWHEEL
F002A50025,ASSY. FEED PUMP(MECHANICAL) BS2/3
274763100151,ASSY.DOOR POST FRONT COMPLETE-RH
268062500128,OUTER PANEL WINDSHIELD BOTTOM BS3/4
585888400136,ASSY. PANEL FRONT INNER WIDE BS3/4/6
271526204625,SYNCHRO RING (HIGH RANGE) 26T/63T G1150
281675100115,ASSY. INSERT AERO CORNER RH BS3/4/6
281675100114,ASSY. INSERT AERO CORNER LH BS3/4/6
265458900602,TIMING BKT STRAIGHT
278609139931,AIR FILTER ELEMENT-PRIMARY BS2/3/4
284532100105,ASSY LOWER WISHBONE FRONT LH BS4
582935303113,CYLINDRICAL ROLLER BEARING BS6
268089100112,ASSY. PIVOT RUBBER BUSH LH BS1/3/4/6
264142110164,ASSY. SLACK ADJ. STRAIGHT BS1/2/3/4/6
277842100215,AUTO SLACK ADJUSTER -140CD O OFF BS1- 6
570109136943,PIPE ASSY AIR FILTER TO TC BS6
285226307901,COUNTER SHAFT (G380) BS3
